"product_code";"active";"name";"price";"vat";"unit";"category";"producer";"description";"stock";"availability";"delivery";"barcode";"images 1";"images 2";"images 3";"images 4";"images 5";"weight";"producer_code";"vendor_url"
"1201";"1";"Pojemnik podwójny na żywność, fioletowo-zielony, b.box";"31.71";"23";"szt.";"POJEMNIKI NA ŻYWNOŚĆ";"B.BOX";"<p>Plastikowa miseczka podzielona na dwie części, pozwalająca serwować dziecku zróżnicowany posiłek. Świetna na przekąski oraz na obiadek.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>w zestawie łyżeczka z miękką końcówką  idealnie pasująca do super szczelnej pokrywki,  łatwa w zdejmowaniu.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>można myć w zmywarce (tylko pokrywkę)</li> <li>nie zawiera BPA, Ftalanów i PVC</li> <li>wykonana z PP i TPE</li> <li>wymiary: 16,5 x 9,5 x 5,5cm</li> </ul> <p><iframe src=""https://www.youtube.com/embed/Inx1YfpDr8Y"" frameborder=""0"" width=""560"" height=""315""></iframe></p> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p> <p> </p>";"8";"auto";"3 dni";"9319064003034";"https://www.babyandtravel.pl/data/gfx/pictures/large/1/0/1201_5.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/1/0/1201_3.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/1/0/1201_4.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/1/0/1201_1.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/1/0/1201_2.jpg";"";"";""
"1202";"0";"Siateczki wymienne do gryzaka, b.box";"17.07";"23";"szt.";"GRYZACZKI";"B.BOX";"<p>Wymienne siateczki do gryzaka na świeże owoce i warzywa. Opakowanie zawiera 2 szt. Znakomicie zastępują tradycyjne gryzaki - wystarczy włożyć kostkę lodu lub zimny owoc, aby przynieść ulgę obolałym dziąsłom.</p> <p><span>Najnowsze informacje, zdjęcia, a także cenne wskazówki dotyczące produktu znajdziesz na </span><a href=""https://www.facebook.com/bbox-akcesoria-1819017515001309/?fref=ts""><img src=""/data/include/cms/fb-1.png"" border=""0"" alt="""" width=""19"" height=""19"" /></a><span> oraz </span><a href=""https://www.instagram.com/bboxakcesoria/""><img src=""/data/include/cms/instagram_yeni_logo_app_2-300x300.png"" border=""0"" alt="""" width=""19"" height=""19"" /></a><span>.</span></p> <p><iframe src=""https://www.youtube.com/embed/MhjKgRFDvAI"" frameborder=""0"" width=""854"" height=""480""></iframe></p> <p><iframe src=""https://www.youtube.com/embed/Inx1YfpDr8Y"" frameborder=""0"" width=""560"" height=""315""></iframe></p> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p> <p> </p>";"0";"auto";"3 dni";"9319064003317";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/0/1202_3.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/0/1202_4.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/0/1202_1.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/0/1202_2.jpg";"";"";"";""
"1203";"0";"Smoczki do butelki, 2 etap przepływu, b.box";"29.52";"5";"szt.";"BUTELKI Z DOZOWNIKIEM";"B.BOX";"<p><span class=""hps"">Smoczek antykolkowy do butelek b.box. Różne etapy przepływu mają pobudzać instynktowny rozwój ssania. Smoczek o drugim etapie przepływu nadaję się dla bobasów w wieku od 3 do 6 miesięcy. Produkt wykonano z miękkiego silikonu. Opakowanie zawiera 2 szt.</span></p> <p><strong><span class=""hps"">Właściwości produktu:</span></strong></p> <ul> <li>Smoczek antykolkowy</li> <li><span class=""hps"">Pobudza instynktowny rozwój ssania</span></li> <li><span class=""hps"">Drugi etap przepływu</span></li> </ul> <p><strong><span class=""hps"">Parametry techniczne:</span></strong></p> <ul> <li><span class=""hps"">Materiał: miękki silikon</span></li> <li>Wiek dziecka: od 3 do 6 miesięcy</li> <li>Opakowanie zawiera 2 szt.</li> </ul> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p> <p><span class=""hps""><br /></span><span class=""hps""></span></p>";"0";"auto";"3 dni";"9319064003669";"https://www.babyandtravel.pl/data/gfx/pictures/large/3/0/1203_2.jpg";"";"";"";"";"";"";""
"1204";"0";"Smoczki do butelki, 3 etap przepływu, b.box";"29.52";"5";"szt.";"BUTELKI Z DOZOWNIKIEM";"B.BOX";"<p><span class=""hps"">Smoczek antykolkowy do butelek b.box. Różne etapy przepływu mają pobudzać instynktowny rozwój ssania. Smoczek o trzecim etapie przepływu nadaję się dla dzieci powyżej 6 miesiąca życia, gdyż zapewnia dość szybki przepływ płynów. Produkt wykonano z miękkiego silikonu. Opakowanie zawiera 2 szt.</span></p> <p> </p> <p><strong><span class=""hps"">Właściwości produktu:</span></strong></p> <ul> <li><span class=""hps"">Smoczek antykolkowy</span></li> <li><span class=""hps"">Pobudza instynktowny rozwój ssania</span></li> <li><span class=""hps"">Dość szybki przepływ płynów</span></li> </ul> <p><strong><span class=""hps"">Parametry techniczne:</span></strong></p> <ul> <li>Materiał: silikon</li> <li>Wiek dziecka: 6m+</li> <li>Opakowanie zawiera 2 szt.</li> </ul> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"0";"auto";"3 dni";"9319064003676";"https://www.babyandtravel.pl/data/gfx/pictures/large/4/0/1204_2.jpg";"";"";"";"";"";"";""
"1205";"0";"Gryzak do podawania pokarmów, zielony, b.box";"35.77";"23";"szt.";"GRYZACZKI";"B.BOX";"<p><span>Jest gryzak inny niż wszystkie, gdyż pozwala dziecku poznawać nowe smaki, tekstury czy kolory w bezpieczny sposób. Już pięciomiesięczne maluchy mogą cieszyć się smakiem melona, jabłuszka, gruszki, jagody czy innych owoców oraz warzyw. Jest to również doskonała alternatywa dla ukojenia bólu towarzyszącego ząbkowaniu. Wystarczy włożyć kostkę lodu lub kawałek zimnego owocu do siateczki i gotowe. Produkt w</span>olny od BPA, ftalanów i PVC.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li><span>Wygodny uchwyt dopasowany do malutkiej rączki</span></li> <li><span>Higieniczny</span></li> <li><span>W zestawie dwa woreczki z siateczki</span></li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>Materiał: polipropylen, sitaki, TPE</li> <li>Wymiary: 14 x 5.7 cm</li> <li>Brak BPA, ftalanów i PCV</li> <li>Można myć w zmywarce</li> </ul> <p><span>Najnowsze informacje, zdjęcia, a także cenne wskazówki dotyczące produktu znajdziesz na <a href=""https://www.facebook.com/bbox-akcesoria-1819017515001309/?fref=ts""><img src=""/data/include/cms/fb-1.png"" border=""0"" alt="""" width=""19"" height=""19"" /></a><span> oraz </span><a href=""https://www.instagram.com/bboxakcesoria/""><img src=""/data/include/cms/instagram_yeni_logo_app_2-300x300.png"" border=""0"" alt="""" width=""19"" height=""19"" /></a><span>.</span></span></p> <p><iframe src=""https://www.youtube.com/embed/MhjKgRFDvAI"" frameborder=""0"" width=""854"" height=""480""></iframe></p> <p><iframe src=""https://www.youtube.com/embed/Inx1YfpDr8Y"" frameborder=""0"" width=""560"" height=""315""></iframe></p> <p><iframe src=""https://www.youtube.com/embed/MhjKgRFDvAI"" frameborder=""0"" width=""854"" height=""480""></iframe></p> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"0";"auto";"3 dni";"9353965003304";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/0/1205_1.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/0/1205_2.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/0/1205_3.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/0/1205_8.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/0/1205_9.jpg";"";"";""
"1206";"0";"Gryzak do podawania pokarmów, niebieski, b.box";"35.77";"23";"szt.";"GRYZACZKI";"B.BOX";"<p><span>Jest to gryzak inny niż wszystkie, gdyż pozwala dziecku poznawać nowe smaki, tekstury czy kolory w bezpieczny sposób. Już pięciomiesięczne maluchy mogą cieszyć się smakiem melona, jabłuszka, gruszki, jagody czy innych owoców oraz warzyw. Jest to również doskonała alternatywa dla ukojenia bólu towarzyszącego ząbkowaniu. Wystarczy włożyć kostkę lodu lub kawałek zimnego owocu do siateczki i gotowe. Produkt w</span>olny od BPA, ftalanów i PVC.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li><span>Wygodny uchwyt dopasowany do malutkiej rączki</span></li> <li><span>Higieniczny</span></li> <li><span>W zestawie dwa woreczki z siateczki</span></li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>Materiał: polipropylen, sitaki, TPE</li> <li>Wymiary: 14 x 5.7 cm</li> <li>Brak BPA, ftalanów i PCV</li> <li>Można myć w zmywarce</li> </ul> <p><span>Najnowsze informacje, zdjęcia, a także cenne wskazówki dotyczące produktu znajdziesz na <a href=""https://www.facebook.com/bbox-akcesoria-1819017515001309/?fref=ts""><img src=""/data/include/cms/fb-1.png"" border=""0"" alt="""" width=""19"" height=""19"" /></a><span> oraz </span><a href=""https://www.instagram.com/bboxakcesoria/""><img src=""/data/include/cms/instagram_yeni_logo_app_2-300x300.png"" border=""0"" alt="""" width=""19"" height=""19"" /></a><span>.</span></span></p> <p><iframe src=""https://www.youtube.com/embed/MhjKgRFDvAI"" frameborder=""0"" width=""854"" height=""480""></iframe></p> <p><iframe src=""https://www.youtube.com/embed/Inx1YfpDr8Y"" frameborder=""0"" width=""560"" height=""315""></iframe></p> <p><iframe src=""https://www.youtube.com/embed/MhjKgRFDvAI"" frameborder=""0"" width=""854"" height=""480""></iframe></p> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"0";"auto";"3 dni";"9353965003328";"https://www.babyandtravel.pl/data/gfx/pictures/large/6/0/1206_3.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/6/0/1206_13.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/6/0/1206_4.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/6/0/1206_1.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/6/0/1206_6.jpg";"";"";""
"1207";"0";"Śliniak dla niemowlaka w saszetce, Shining Star, b.box";"50.41";"23";"szt.";"ŚLINIACZKI";"B.BOX";"<p style=""text-align: justify;"">Ile razy zdarzyło Ci się, że w podróży, w restauracji czy w parku po nakarmieniu swojego szkraba nie wiesz co zrobić z brudnym śliniakiem oraz łyżeczką? Mamy dla Ciebie rozwiązanie! Niezbędny w każdej podróży, składany w małą, zamykaną na zamek saszetkę śliniak, w której znajduje się giętka, miękka, silikonowa  łyżeczka.  Po rozłożeniu śliniaka formuje się usztywniona kieszonka przydatna w celu zebrania zbędnych okruszków. Łatwy do czyszczenia. Pasek z zatrzaskiem umożliwia przypięcie śliniaka do torby lub do wózka.</p> <p style=""text-align: justify;""><strong>Parametry techniczne:</strong></p> <ul> <li>materiał: śliniak - poliester i neopren, łyżeczka - spożywczy silikon FDA;</li> <li>nie zawiera BPA, ftalanów i PCW;</li> <li>wymiary (śliniak rozłożony na płasko) - dł. 30 cm x szer. 20 cm</li> <li>waga 90 g</li> <li>może być prany<span> </span><span>w </span><span>pralce</span>.</li> </ul> <p><span>Najnowsze informacje, zdjęcia, a także cenne wskazówki dotyczące produktu znajdziesz na </span><a href=""https://www.facebook.com/bbox-akcesoria-1819017515001309/?fref=ts""><img src=""/data/include/cms/fb-1.png"" border=""0"" alt="""" width=""19"" height=""19"" /></a><span> oraz </span><a href=""https://www.instagram.com/bboxakcesoria/""><img src=""/data/include/cms/instagram_yeni_logo_app_2-300x300.png"" border=""0"" alt="""" width=""19"" height=""19"" /></a><span>.</span></p> <p><iframe src=""https://www.youtube.com/embed/oezREhZ_2Tw"" frameborder=""0"" width=""854"" height=""480""></iframe></p> <p><strong>Uzupełnij produkt o: <span style=""color: #008080;""><span style=""color: #b9c733;""><a style=""color: #b9c733;"" href=""https://www.babyandtravel.pl/zul_m_marki_b-box_bidon-ze-slomka-bbox-1259.html"">bidon b.box</a></span> </span> ze słomką | <span style=""color: #008080;""><span style=""color: #b9c733;""><a style=""color: #b9c733;"" href=""https://www.babyandtravel.pl/zul_m_marki_b-box_silikonowe-lyzeczki-1262.html"">silikonowe sztućce</a></span></span></strong></p> <p><span style=""color: #000000;"">Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"0";"auto";"3 dni";"9319064005533";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/0/1207_2.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/0/1207_1.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/0/1207_3.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/0/1207_4.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/0/1207_18.jpg";"";"";""
"1334";"1";"Saszetki zapasowe, Fill'n Squeeze";"26.02";"23";"szt.";"FILLN SQUEEZE";"FILLN SQUEEZE";"<p>Zapasowe saszetki Fill'n Sqeeze - idealne do przechowywania żywności dla maluchów. Nadają się do zamrażalnika, można odgrzewać w mikrofalówce i w podgrzewaczu do butelek lub po prostu zanurzyć w garnuszku z gorącą wodą.</p> <p>Zestaw zawiera 10 sterylnych saszetek po 150 ml</p> <p>Jak raz wypróbujesz zestaw startowy Fill'n Squeeze na pewno wrócisz po więcej! Podawaj swoim dzieciom domowe, zdrowe jedzenie nawet poza domem. </p> <ul> <li><span>nie zawierają BPA oraz ftalanów</span></li> </ul> <ul> <li>bardzo łatwe do utrzymania w czystości, wystarczy nalać wody z płynem do mycia naczyń bezpośrednio do saszetki lub za pomocą pojemnika do napełniania i dokładnie wypłukać. Saszetki mają przezroczyste okienko, łatwo stwierdzić czy są czyste</li> <li>dla dzieci poniżej 1 roku życia rekomendowane jest użycie nowych sterylnych saszetek lub tabletek sterylizujących (np. Milton)</li> </ul> <p>Zestaw nie zawiera pojemnika do napełniania saszetek (patrz zestaw startowy Fill'n Squeeze).</p> <p><span>Najnowsze informacje, zdjęcia, a także cenne wskazówki dotyczące produktu znajdziesz na </span><a href=""https://www.facebook.com/fillnsqueezepl/?fref=ts""><img src=""/data/include/cms/fb-1.png"" border=""0"" alt="""" width=""19"" height=""19"" /></a><span> oraz </span><a href=""https://www.instagram.com/fillnsqueezepl/""><img src=""/data/include/cms/instagram_yeni_logo_app_2-300x300.png"" border=""0"" alt="""" width=""19"" height=""19"" /></a><span>.</span></p> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p> <p> </p> <div> <div> <div></div> </div> </div>";"147";"auto";"3 dni";"5060332150007";"https://www.babyandtravel.pl/data/gfx/pictures/large/4/3/1334_1.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/4/3/1334_2.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/4/3/1334_3.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/4/3/1334_4.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/4/3/1334_5.jpg";"";"";""
"13706";"1";"Plecaczek/Saszetka Mini Adult Freedom Pod, metaliczny, PacaPod";"161.79";"23";"szt.";"PACAPOD";"PACAPOD";"<p><strong>Mini plecaczek/saszetka Adult Freedom Pod, PacaPod 3w1</strong>:</p> <ul> <li>funkcja plecaka;</li> <li>łatwy wygodny dostęp do wnętrza;</li> <li>zapięcie na suwak;</li> <li>wnętrze wyłożone miękkim mikropolarem zabezpieczającym delikatne rzeczy jak szkła okularów czy ekran telefonu przed zadrapaniami;</li> <li>3 wewnętrzne kieszenie, które utrzymują zawartość w pozycji pionowej, są łatwo dostępne i bezpieczne. Uwielbiamy ten mały dodatek, który można zamienić z innymi zasobnikami, ponieważ Twoje potrzeby dostosowują się i zmieniają na różne podróże.</li> <li>może być używany samodzielnie lub jako „wkład” do torby PacaPod 3w1.</li> </ul> <p>Wymiary:</p> <ul> <li>18 x 23 x 12 cm</li> </ul> <p>Waga:</p> <ul> <li>0,3 kg</li> </ul> <p>Materiał:</p> <ul> <li>skóra</li> </ul> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"6";"auto";"3 dni";"5060177933483";"https://www.babyandtravel.pl/data/gfx/pictures/large/6/0/13706_4.png";"https://www.babyandtravel.pl/data/gfx/pictures/large/6/0/13706_2.png";"https://www.babyandtravel.pl/data/gfx/pictures/large/6/0/13706_3.png";"https://www.babyandtravel.pl/data/gfx/pictures/large/6/0/13706_1.jpg";"";"";"";""
"13707";"1";"Plecaczek/Saszetka Mini Adult Freedom Pod, skórzany czarny, PacaPod";"324.39";"23";"szt.";"PACAPOD";"PACAPOD";"<p><strong>Mini plecaczek/saszetka Adult Freedom Pod, PacaPod 3w1</strong>:</p> <ul> <li>elegancka skóra;</li> <li>funkcja plecaka;</li> <li>łatwy wygodny dostęp do wnętrza;</li> <li>zapięcie na suwak;</li> <li>wnętrze wyłożone miękkim mikropolarem zabezpieczającym delikatne rzeczy jak szkła okularów czy ekran telefonu przed zadrapaniami;</li> <li>3 wewnętrzne kieszenie, które utrzymują zawartość w pozycji pionowej, są łatwo dostępne i bezpieczne. Uwielbiamy ten mały dodatek, który można zamienić z innymi zasobnikami, ponieważ Twoje potrzeby dostosowują się i zmieniają na różne podróże.</li> <li>może być używany samodzielnie lub jako „wkład” do torby PacaPod 3w1.</li> </ul> <p>Wymiary:</p> <ul> <li>18 x 23 x 12 cm</li> </ul> <p>Waga:</p> <ul> <li>0,3 kg</li> </ul> <p>Materiał:</p> <ul> <li>skóra</li> </ul> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"6";"auto";"3 dni";"5060177933629";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/0/13707_3.png";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/0/13707_1.png";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/0/13707_2.png";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/0/13707_4.jpg";"";"";"";""
"13709";"1";"Plecaczek/Saszetka Mini Adult Freedom Pod, skórzany opalizujący, PacaPod";"324.39";"23";"szt.";"PACAPOD";"PACAPOD";"<p><strong>Mini plecaczek/saszetka Adult Freedom Pod, PacaPod 3w1</strong>:</p> <ul> <li>elegancka skóra;</li> <li>funkcja plecaka;</li> <li>łatwy wygodny dostęp do wnętrza;</li> <li>zapięcie na suwak;</li> <li>wnętrze wyłożone miękkim mikropolarem zabezpieczającym delikatne rzeczy jak szkła okularów czy ekran telefonu przed zadrapaniami;</li> <li>3 wewnętrzne kieszenie, które utrzymują zawartość w pozycji pionowej, są łatwo dostępne i bezpieczne. Uwielbiamy ten mały dodatek, który można zamienić z innymi zasobnikami, ponieważ Twoje potrzeby dostosowują się i zmieniają na różne podróże.</li> <li>może być używany samodzielnie lub jako „wkład” do torby PacaPod 3w1.</li> </ul> <p>Wymiary:</p> <ul> <li>18 x 23 x 12 cm</li> </ul> <p>Waga:</p> <ul> <li>0,3 kg</li> </ul> <p>Materiał:</p> <ul> <li>skóra</li> </ul> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"7";"auto";"3 dni";"5060177933643";"https://www.babyandtravel.pl/data/gfx/pictures/large/9/0/13709_2.png";"https://www.babyandtravel.pl/data/gfx/pictures/large/9/0/13709_1.png";"https://www.babyandtravel.pl/data/gfx/pictures/large/9/0/13709_3.png";"https://www.babyandtravel.pl/data/gfx/pictures/large/9/0/13709_4.jpg";"";"";"";""
